2021-02-17 20:42:24,1362140361313972229,"$AOS:New Insider Filing on SMITH A O CORP'sChairman, President and CEOKEVIN J. WHEELER:https://t.co/TGTauJDbPV",A.O. Smith Corp,Industrials
2021-02-17 20:40:24,1362139858693685258,$AOS:New Insider Filing on SMITH A O CORP'sSenior VP &amp; President and GMDAVID R WARREN:https://t.co/8QNLkqM5x9,A.O. Smith Corp,Industrials
2021-02-17 20:21:17,1362135049479553025,"$AOS:New Insider Filing on SMITH A O CORP'sExec VP, General Counsel &amp; SecJAMES F STERN:https://t.co/1FuG0wygMw",A.O. Smith Corp,Industrials
2021-02-17 20:16:30,1362133844451819525,"$AOS:New Insider Filing on SMITH A O CORP'sPresident &amp; GM, Lochinvar, LLCWALLACE E GOODWIN:https://t.co/1KyiW9shIW",A.O. Smith Corp,Industrials
2021-02-17 20:11:26,1362132568112562182,$AOS:New Insider Filing on SMITH A O CORP'sSVP - Pres. A. O. Smith ChinaJACK QIU:https://t.co/njjrb2bePV,A.O. Smith Corp,Industrials
2021-02-17 20:10:18,1362132282799177734,"$AOS:New Insider Filing on SMITH A O CORP'sSenior VP, CTOROBERT J HEIDEMAN:https://t.co/N6OzFASiLs",A.O. Smith Corp,Industrials
2021-02-17 20:07:34,1362131598750138375,$AOS:New Insider Filing on SMITH A O CORP'sExecutive ChairmanAJITA G RAJENDRA:https://t.co/yNR6CkWp9h,A.O. Smith Corp,Industrials
2021-02-20 07:06:23,1363022170738294789,$ABT:New Insider Filing on ABBOTT LABORATORIES'sEXECUTIVE VICE PRESIDENTMARY K MORELAND:https://t.co/GS3BXzEvZd,Abbott Laboratories,Health Care
2021-02-20 02:34:14,1362953678773248002,"Abbott Laboratories (NYSE:ABT) declares $0.45/share quarterly dividend, in line with previous.Forward yield 1.46%… https://t.co/1pZMGn1iT5",Abbott Laboratories,Health Care
2021-02-19 22:48:00,1362896745802342400,"In this episode of Brain Injury Insider, host Michael V. Kaplen discusses a new ""rapid"" traumatic brain injury bloo… https://t.co/ClIlAh1IUE",Abbott Laboratories,Health Care
2021-02-19 21:22:40,1362875273537069056,$ABT New Form 10-K for Abbott LaboratoriesFrom our Stock News Alerts App,Abbott Laboratories,Health Care
2021-02-19 21:14:15,1362873153727451136,$ABT / Abbott Laboratories files form 10-K https://t.co/hVYBhXcIkH,Abbott Laboratories,Health Care
2021-02-19 20:23:02,1362860264480202752,[Job] Manufacturing Engineering Technician (Night Shift) | Company: Abbott Laboratories | Location: Longford LD  Ir… https://t.co/9n6l1bC824,Abbott Laboratories,Health Care
2021-02-19 17:59:23,1362824112381509632,$ABT:New Insider Filing on ABBOTT LABORATORIES'sVICE PRESIDENTPHILIP P BOUDREAU:https://t.co/PfoBUzr54m,Abbott Laboratories,Health Care
2021-02-19 15:30:36,1362786672044355584,"Polymerase Chain Reaction Market Set for Stupendous Growth in and Post 2027, Buoyed by the Global COVID-19 Pandemic… https://t.co/U6spkhTZJI",Abbott Laboratories,Health Care
2021-02-19 15:29:06,1362786293013385220,REVERSALtoDOWN: $ABT Abbott Laboratories https://t.co/bZJJZxvWSG 📉 🔜 TradeIdeas via ⟶ https://t.co/ZgCyz4rX3x,Abbott Laboratories,Health Care
2021-02-19 14:39:18,1362773759506214914,"The Abbott Laboratories ""cradle to grave"" meal-replacement paradigmSimilac : infancyPedialyte : childhoodEnsure… https://t.co/LNi0Z7PfSB",Abbott Laboratories,Health Care
2021-02-19 19:13:27,1362842753676292096,$ABBV AbbVie Inc. SEC Filing: Form 10-K https://t.co/g6javlr1Py,AbbVie Inc.,Health Care
2021-02-19 15:10:05,1362781507387990018,"🔎 Trending Stocks : $EOLS Evolus Inc #TrendingStocks February 19, 2021 09:15:00 am https://t.co/4LX1ag2Fh9",AbbVie Inc.,Health Care
2021-02-19 15:06:01,1362780485236195330,"$EOLS Evolus, Inc. $EOLS 13.15 +5.99 (+83.66%)$EOLS Evolus Inc.will pay $ABBV AbbVie Inc.’s Allergan so it can… https://t.co/rMxRUNLY7o",AbbVie Inc.,Health Care
2021-02-19 14:16:14,1362767955478601730,$EOLS $ABBV - ABBVIE INC - CALIFORNIA COURT CASE FILED BY MEDYTOX AGAINST EVOLUS WILL BE DISMISSED,AbbVie Inc.,Health Care
2021-02-19 06:00:09,1362643113811054592,$ABBV is today ranked #4 in the Daily Gambiste Big Cap rating. AbbVie Inc. Common Stock is today top rated. Check t… https://t.co/qrP40LYGNs,AbbVie Inc.,Health Care
2021-02-19 01:18:28,1362572225858084865,"$ARKG 02/18/2021 Buy $ABBV ABBVIE INC 186,105 shares",AbbVie Inc.,Health Care
2021-02-19 01:00:00,1362567577415770117,"DATA for:2/18/2021= Big Add =$ABBV - AbbVie Inc. $187.25bio | Healthcare$ARKG added 191.1k shs for +45.9% , a… https://t.co/bIRGUk7fEO",AbbVie Inc.,Health Care
2021-02-19 00:02:15,1362553043372437508,Connecting Live on CLL: What I Wish I Knew at DiagnosisWe’re excited to join Patient Power advocates and chronic l… https://t.co/K0Btta4Msm,AbbVie Inc.,Health Care
2021-02-18 22:58:31,1362537007424049156,"RT @Pairsonnalites: Global HIV Diagnostics Market Growth- Alere Inc., Abbott Healthcare, Abbvie Inc., Brsitol-Myers ...: Latest research re…",AbbVie Inc.,Health Care
2021-02-18 03:25:47,1362241877836238852,"RT @ArkSharing: DATA for:2/17/2021= Big Add =$ABBV - AbbVie Inc. $187.65bio | Healthcare$ARKG added 294.6k shs for +241.6% , and hold…",AbbVie Inc.,Health Care
2021-02-19 00:35:38,1362561444315766785,$ACN #Accenture Cl A ACN - Embedded Expectations Analysis - 2021 02 18: Accenture plc (ACN:USA) currently trades at… https://t.co/909moV4135,Accenture plc,Information Technology
2021-02-18 13:55:03,1362400238842109953,North America Human Resource Management Software Market to Witness an Outstanding Growth During 2020 With Top Key P… https://t.co/vrz5TM206g,Accenture plc,Information Technology
2021-02-18 10:36:24,1362350246337126401,"The global #DigitalTransformation Market is expected to reach the market valuation of US$ 3,693.8 billion by 2026… https://t.co/qxKojpT9m3",Accenture plc,Information Technology
2021-02-18 08:13:15,1362314219534888963,"Information Security Consulting Market 2021 Comprensive Insights – Ernst &amp; Young Global Limited, International Busi… https://t.co/h5hOoYTXVX",Accenture plc,Information Technology
2021-02-17 16:35:32,1362078238760202249,Europe Strategy Consulting Market Comprehensive Analysis on types and application 2020-2025 | Top Key Players Like… https://t.co/I3iPmpv7Po,Accenture plc,Information Technology
2021-02-17 13:06:29,1362025627310845956,"Open Source Service Market 2021 Competitive Insights – Accenture PLC, Oracle Corporation, Cisco Systems, Inc., Open… https://t.co/w2DB7u1JPT",Accenture plc,Information Technology
2021-02-17 12:50:32,1362021615769325573,Big Data as a Service (BDaaS) Market Worth USD 93.52 Billion at 28.2% CAGR; Growing E ...: Key Companies Covered in… https://t.co/u0KZf45NR6,Accenture plc,Information Technology
2021-02-17 08:43:35,1361959465428414464,International Enterprise Analytics BPO Providers Market 2020 Enterprise Methods : Key Gamers – Tata Consultancy Pro… https://t.co/YP0NrjAjPg,Accenture plc,Information Technology
2021-02-16 15:35:26,1361700722451116032,@cashdaddiespod Accenture PLC NYSE: ACN,Accenture plc,Information Technology
2021-02-16 15:30:16,1361699422875365379,"@cashdaddiespod @chrisneffcomedy Accenture PLC NYSE: ACN   JULY 30, 2020Bank of England Selects Accenture to Renew… https://t.co/Dj6tW4d1uP",Accenture plc,Information Technology
2021-02-20 11:00:32,1363081093478576129,"@talecrafter Yeah, but back then Morhaime and the rest had control on Blizzard, and weren't willing participants of… https://t.co/bdyLf1GinK",Activision Blizzard,Information Technology
2021-02-20 10:57:34,1363080349757046794,"RT @TBT1989: Kristian Nairn, Metallica &amp; MAMAMOO?That's okay, but what about the Fleetwood Mac band?They 'Little Lies' single perfectly m…",Activision Blizzard,Information Technology
2021-02-20 10:54:52,1363079668191141891,@Twitch Streaming the game on Twitch and getting hit with a DCMA from Activision/Blizzard.,Activision Blizzard,Information Technology
2021-02-20 10:54:17,1363079521004630016,"Kristian Nairn, Metallica &amp; MAMAMOO?That's okay, but what about the Fleetwood Mac band?They 'Little Lies' single… https://t.co/gOro0MY7j4",Activision Blizzard,Information Technology
2021-02-20 10:33:28,1363074282683854852,Saw the Diablo 2 announcement. Thing is I uninstalled battlenet for a reason. I couldn't care less. Activision-Bliz… https://t.co/RdCFmfTm7G,Activision Blizzard,Information Technology
2021-02-20 10:33:17,1363074237196550145,"RT @GameSpot: Gaming is on the rise due to COVID-19, and Saudi Arabia's government is taking notice, investing heavily in EA, Activision Bl…",Activision Blizzard,Information Technology
2021-02-20 10:24:23,1363071997664776194,@Arekkz Giving a cent to Activision/Blizzard in 2021?No thanks. 👎,Activision Blizzard,Information Technology
2021-02-20 10:22:51,1363071609825857536,"Saudi Arabia invests $3.3B in EA, Activision Blizzard, Take-Two https://t.co/bOU5q8uB5o",Activision Blizzard,Information Technology
2021-02-20 10:22:27,1363071510789971968,"@CallofDuty @Activision @Activision @Blizzard_Ent @Treyarch For the last few months,COD Cold War is unplayable,cra… https://t.co/jwrrh0z9It",Activision Blizzard,Information Technology
2021-02-20 10:02:18,1363066438345494532,"@eshu_chan In any case, I wouldn't buy anything from Activision-Blizzard as a preorder or even on a launch day. Zer… https://t.co/FlGiDvf5AM",Activision Blizzard,Information Technology
2021-02-19 12:08:06,1362735709006811137,"Acuity Brands, Inc current quarter revenue growth YoY of -15.10% ranked 2964 out of 5480 companies in our database.… https://t.co/eOVlGaVw0G",Acuity Brands Inc,Industrials
2021-02-19 08:13:03,1362676557827997696,"Acuity Brands, Inc current quarter revenue growth YoY of -15.10% ranked 2964 out of 5480 companies in our database.… https://t.co/C79ac66775",Acuity Brands Inc,Industrials
2021-02-17 12:56:32,1362023124863098880,"Bluetooth Smart Lighting Market 2021 Analysis By Geographical Regions, Type And Application Till 2025 With Top Key… https://t.co/PNhKzcEf7q",Acuity Brands Inc,Industrials
2021-02-16 00:17:14,1361469652535230464,"Acuity Brands, Inc current quarter revenue growth YoY of -15.10% ranked 2967 out of 5477 companies in our database.… https://t.co/2ZTvKjJKQt",Acuity Brands Inc,Industrials
2021-02-19 12:45:03,1362745010563608585,"Global Data Governance Market Report (2020-2027), Business Plan Strategy, New Solutions, Key Segments, Potential Ta… https://t.co/lBUEPFz8y1",Adobe Systems Inc,Information Technology
2021-02-17 11:45:44,1362005307002662914,"Marketing Automation Software Market 2021 Advancement And Precise Outlook- Act-On Software Inc., Adobe Systems Inco… https://t.co/ISrSArrezm",Adobe Systems Inc,Information Technology
2021-02-15 02:06:01,1361134641306955777,"Social Media Management Market Opportunity Assessment, Growth Insights by Top Companies – Huia, IBM Corporation, Ad… https://t.co/c6c6D5IHHp",Adobe Systems Inc,Information Technology
2021-02-20 10:43:00,1363076681947369473,"#jobs #opportunity in Colonie, NY - Sales Person/Driver @ Advance Auto Parts  https://t.co/5SSuI3BhmE",Advance Auto Parts,Consumer Discretionary
2021-02-20 06:56:52,1363019773584490496,"RT @Nascarpixtures: On this day in 2017, Joey Logano won the Advance Auto Parts Clash at Daytona! https://t.co/WXnaLIYzqn",Advance Auto Parts,Consumer Discretionary
2021-02-20 03:12:19,1362963262376148994,"@olivia_whissell Could be! It’s different every week. It’s not so much the tracks are sponsoring, but advance is gi… https://t.co/tX5LkwnA8f",Advance Auto Parts,Consumer Discretionary
2021-02-20 01:39:03,1362939791138975744,RT @speedwaydigest: No. 96 Toyota Certified Used Vehicles Camry: Ty Dillon Daytona Road Course Advance: Notes of Interest   ● Toyota takes…,Advance Auto Parts,Consumer Discretionary
2021-02-20 01:26:54,1362936733323702274,4 Years Ago Today:@joeylogano won the Advance Auto Parts Clash @DAYTONA #NASCAR https://t.co/3otSCLzDPp,Advance Auto Parts,Consumer Discretionary
2021-02-20 01:16:28,1362934108742176768,@EricEstepp17 Just need Advance Auto Parts in the mix to have a real rumble. #nascar,Advance Auto Parts,Consumer Discretionary
2021-02-19 23:47:45,1362911784089305088,Advance auto parts sold us a bad battery. They exchanged it for it not to work. Then told us there’s nothing they c… https://t.co/d82YFGDXkz,Advance Auto Parts,Consumer Discretionary
2021-02-19 23:01:03,1362900029279776772,.@AdvanceAutoPrts has announced the launch of a DieHard battery-stocking program. https://t.co/4y4QTRHBic https://t.co/OyDuVcs3qB,Advance Auto Parts,Consumer Discretionary
2021-02-19 22:30:05,1362892238674608130,"Be like #GearsandGasoline and shop for your parts anytime, anywhere with our mobile app  📲  https://t.co/dGewdQR3V3",Advance Auto Parts,Consumer Discretionary
2021-02-19 20:39:00,1362864283596554245,"#jobs #opportunity in Hyden, KY - Sales @ Advance Auto Parts  https://t.co/v4kLnE4sIi",Advance Auto Parts,Consumer Discretionary
2021-02-19 23:07:12,1362901579536478212,"Advanced Micro Devices Inc (AMD) price at close, 2021-02-19, is 89.58.",Advanced Micro Devices Inc,Information Technology
2021-02-19 23:03:27,1362900633498574848,Advanced Micro Devices Inc. (AMD) Soars 1.06% on February 19 - https://t.co/DHSrbgo3r6 https://t.co/swaIn2EyH0,Advanced Micro Devices Inc,Information Technology
2021-02-19 16:27:33,1362801003938992129,$AMD #Advanced Micro Devices Inc. ... With Crypto Evolution Its More Than Bitcoins Price; Spawning New Ecosystem: [… https://t.co/TmixB0T0XI,Advanced Micro Devices Inc,Information Technology
2021-02-19 12:13:02,1362736951825027073,$AMD #Advanced Micro Devices Inc. ... With Crypto Evolution Its More Than Bitcoins Price; Spawning New Ecosystem: [… https://t.co/RjIeC57cvz,Advanced Micro Devices Inc,Information Technology
2021-02-18 23:07:05,1362539159714476040,"Advanced Micro Devices Inc (AMD) price at close, 2021-02-18, is 88.64.",Advanced Micro Devices Inc,Information Technology
2021-02-18 08:02:26,1362311500606672900,"🐱🐶🐱 North America Deep Learning Chip Market Size, Share, Demand, Analysis and Forecast To 2027 | Advanced Micro Dev… https://t.co/Tqtqn0ONX2",Advanced Micro Devices Inc,Information Technology
2021-02-17 23:07:09,1362176791801171974,"Advanced Micro Devices Inc (AMD) price at close, 2021-02-17, is 89.94.",Advanced Micro Devices Inc,Information Technology
2021-02-17 23:00:35,1362175137081135105,"$AMD - Advanced Micro Devices, Inc.$FLGT - Fulgent Genetics, Inc.$PINS - Pinterest, Inc.$CHWY - Chewy, Inc. https://t.co/Bb62s5TKXG",Advanced Micro Devices Inc,Information Technology
2021-02-17 15:57:32,1362068673033199616,$AMD #Advanced Micro Devices Inc. ... Enterprise Storage Thoughts Ahead of NetApp and Pure Storage Earnings: [...]… https://t.co/vLAcHiHkLq,Advanced Micro Devices Inc,Information Technology
2021-02-17 14:34:55,1362047880719130625,Entry Signal Time: 16/2 11:30BATS:AMDAsset: Advanced Micro Devices IncDirection: ShortTimeframe: 5 minuteTP pr… https://t.co/1iMOaVrujG,Advanced Micro Devices Inc,Information Technology
2021-02-18 16:25:22,1362438067467018243,"Companies that are leading the shift to #remotework as a long term strategy include @Adobe, @Aetna, @amazon,… https://t.co/zH6JJpAlJB",Aetna Inc,Health Care
2021-02-18 15:43:41,1362427575897886727,"Arrhythmogenic Right Ventricular Dysplasia Treatment Market Growth during the Forecast Period, 2018-2026 // Ambry G… https://t.co/c7JiKU1abd",Aetna Inc,Health Care
2021-02-18 15:12:02,1362419612256595970,"SOCIAL ACTIVITY: $AMG - Affiliated Managers Group, Inc https://t.co/E0hzYOR6S2 📈 TradeIdeas via ⟶ https://t.co/ZgCyz4rX3x",Affiliated Managers Group Inc,Financials
2021-02-18 15:11:04,1362419367070162944,"UPSIDE MOMO: $AMG Affiliated Managers Group, Inc https://t.co/CCardWp9AE 📈 🔜 TradeIdeas via ⟶ https://t.co/ZgCyz4rX3x",Affiliated Managers Group Inc,Financials
2021-02-16 14:43:34,1361687671224074240,Affiliated Managers Group Inc. Shares Close the Week 12.0% Higher - Weekly Wrap https://t.co/WpsK7Z1V3q $AMG #stockmarket #kwhenfinance,Affiliated Managers Group Inc,Financials
2021-02-15 12:54:18,1361297784356229120,"RT @2iqresearch: New week, new insider buying report from 2iQ. Affiliated Managers Group Inc ($AMG) is today's focus with a $910,000 cluste…",Affiliated Managers Group Inc,Financials
2021-02-15 12:35:59,1361293177454538754,"New week, new insider buying report from 2iQ. Affiliated Managers Group Inc ($AMG) is today's focus with a $910,000… https://t.co/FLvn6OMe4N",Affiliated Managers Group Inc,Financials
2021-02-15 12:21:21,1361289493614112771,"$AMG:New Insider Filing on AFFILIATED MANAGERS GROUP, INC.'sPresident and CEOJAY C. HORGEN:https://t.co/pobWh3cuyR",Affiliated Managers Group Inc,Financials
2021-02-14 18:03:32,1361013220253700100,"$AMG #Affiliated Managers Group Inc. ... InsiderInsights Weekly Tables: February 13, 2021: InsiderInsights Ratings… https://t.co/WJVRZmgjfo",Affiliated Managers Group Inc,Financials
2021-02-13 06:43:06,1360479593828921344,Affiliated Managers Group Inc. Shares Climb 0.3% Past Previous 52-Week High - Market Mover https://t.co/1Sm8eOgd1E… https://t.co/TLZ2DQNPEB,Affiliated Managers Group Inc,Financials
2021-02-20 02:09:08,1362947362390478858,RT @11Graphs: Lowest P/E among #financials #bank #insurance $XLF1. 🇺🇸 THE ALLSTATE CORPORA. $ALL: 5.82. 🇺🇸 UNUM GROUP $UNM: 6.53. 🇺🇸 AFL…,AFLAC Inc,Financials
2021-02-20 02:00:45,1362945252118700038,Lowest P/E among #financials #bank #insurance $XLF1. 🇺🇸 THE ALLSTATE CORPORA. $ALL: 5.82. 🇺🇸 UNUM GROUP $UNM: 6.5… https://t.co/kI3KKIJi4e,AFLAC Inc,Financials
2021-02-19 05:38:19,1362637620010831873,I can assure you this has nothing to do with me. I'd never be such a fool. #Primericahttps://t.co/wTW1HnhQXJ,AFLAC Inc,Financials
2021-02-17 14:38:26,1362048769303470080,$AFL:New Insider Filing on AFLAC INC'sExecutive Vice PresidentERIC M KIRSCH:https://t.co/s9pkXtfJm9,AFLAC Inc,Financials
2021-02-17 14:31:02,1362046905623142400,Is #Aflac Inc. (AFL) A Buy? $AFL https://t.co/5ieqCrhyHA #investing https://t.co/PPYOtE9k12,AFLAC Inc,Financials
2021-02-17 14:30:05,1362046667579654157,"An executive and/or major shareholder of $AFSD (AFLAC INC) reportedly sold ~$ 1,247,389 worth of shares➡️… https://t.co/W1cwzYH0Gu",AFLAC Inc,Financials
2021-02-17 14:20:05,1362044150900805647,"An executive and/or major shareholder of $AFSD (AFLAC INC) reportedly sold ~$ 2,132,176 worth of shares➡️… https://t.co/YB5ZNl3KJR",AFLAC Inc,Financials
2021-02-17 14:15:17,1362042942937059328,"$AFL:New Insider Filing on AFLAC INC'sPres. and Rep. Director, ALIJMASATOSHI KOIDE:https://t.co/g7rqIAsQ6C",AFLAC Inc,Financials
2021-02-17 14:14:18,1362042693598277634,"$AFL:New Insider Filing on AFLAC INC'sChairman &amp; Rep. Director, ALIJCHARLES D II LAKE:https://t.co/We9DoM4yiA",AFLAC Inc,Financials
2021-02-17 08:22:47,1361954231285071875,RT @Focus_on_Dvds: Is Aflac Inc. (AFL) A Buy? $AFL https://t.co/5ieqCrhyHA #investing https://t.co/1aeuPV3EN8,AFLAC Inc,Financials
2021-02-20 00:12:42,1362918062786306048,"$A Agilent Technologies, Inc Top stock up 105% from low. Close: 126.77 VolvsAvg: 0.50 Liq: $120M https://t.co/qk924ECg0l",Agilent Technologies Inc,Health Care
2021-02-19 16:27:28,1362800983563247620,$A https://t.co/VurO1PGsdH Agilent Technologies Inc. Our algorithm is predicting the price of this stock has a neut… https://t.co/bdmCAMZhXb,Agilent Technologies Inc,Health Care
2021-02-19 16:12:40,1362797259243614214,"Genomics In Cancer Care Market Qualitative Insights, Key Enhancement | Global Industry Analysis &amp; Forecast To 2025… https://t.co/EBvD5k9oxn",Agilent Technologies Inc,Health Care
2021-02-19 15:40:30,1362789161036562432,"$A:New Insider Filing on AGILENT TECHNOLOGIES, INC.'sSenior Vice PresidentDOMINIQUE GRAU:https://t.co/M3z0NYhw6g",Agilent Technologies Inc,Health Care
2021-02-19 11:10:22,1362721180562685958,"$A:New Insider Filing on AGILENT TECHNOLOGIES, INC.'sCEO and PresidentMICHAEL R. MCMULLEN:https://t.co/i4wF3dBZY0",Agilent Technologies Inc,Health Care
2021-02-19 00:42:23,1362563143554256897,"$A:New Insider Filing on AGILENT TECHNOLOGIES, INC.'sSVP, General Counsel, and Sec.MICHAEL TANG:https://t.co/C7wsPEbv0P",Agilent Technologies Inc,Health Care
2021-02-18 23:40:35,1362547592530432006,"An executive and/or major shareholder of $A (AGILENT TECHNOLOGIES, INC.) reportedly sold ~$ 2,643,281 worth of shar… https://t.co/RG7HLU45nm",Agilent Technologies Inc,Health Care
2021-02-18 23:40:23,1362547540919545862,"An executive and/or major shareholder of $A (AGILENT TECHNOLOGIES, INC.) reportedly sold ~$ 2,699,580 worth of shar… https://t.co/tUy59pcxzI",Agilent Technologies Inc,Health Care
2021-02-18 23:40:10,1362547486053851136,"Dominique Grau, Senior Vice President of AGILENT TECHNOLOGIES, INC. - $A sold 19786 shares to now own a total of 81… https://t.co/bMoETCsv88",Agilent Technologies Inc,Health Care
2021-02-18 23:36:01,1362546441961545731,"$A Agilent Technologies, Inc. - 4 (Statement of Changes in Beneficial Ownership) SEC FilingFrom our Stock News Alerts App",Agilent Technologies Inc,Health Care
2021-02-19 23:22:17,1362905373980700677,$APD Stock Quote Notification for Air Products and Chemicals IncFrom our Stock News Alerts App,Air Products & Chemicals Inc,Materials
2021-02-18 23:13:59,1362540899482361865,$APD Stock Quote Notification for Air Products and Chemicals IncFrom our Stock News Alerts App,Air Products & Chemicals Inc,Materials
2021-02-17 23:40:48,1362185260386160647,"During my internship at Air Products &amp; Chemicals, Inc. last summer, I constructed the technological singularity",Air Products & Chemicals Inc,Materials
2021-02-17 23:01:00,1362175242949586947,$APD Stock Quote Notification for Air Products and Chemicals IncFrom our Stock News Alerts App,Air Products & Chemicals Inc,Materials
2021-02-17 09:32:10,1361971691539357703,"High Purity Oxygen Market: Key Factors Impacting Growth  | Air Liquide, Air Products and Chemicals, Inc., Air Water… https://t.co/01nhPjhTwE",Air Products & Chemicals Inc,Materials
2021-02-16 23:51:31,1361825567893504004,$APD Stock Quote Notification for Air Products and Chemicals IncFrom our Stock News Alerts App,Air Products & Chemicals Inc,Materials
2021-02-15 16:32:51,1361352786991067139,"During my internship at Air Products &amp; Chemicals, Inc. last summer, I influenced the creation of haptic suits",Air Products & Chemicals Inc,Materials
2021-02-15 10:08:03,1361255945930735616,"Exclusive Report: What’s New in Acrylates Market for 2021 – Air Products and Chemicals, Inc., Arkema S.A, Asahi Kas… https://t.co/KgTzXAyRew",Air Products & Chemicals Inc,Materials
2021-02-12 23:55:20,1360376975811096577,$APD Stock Quote Notification for Air Products and Chemicals IncFrom our Stock News Alerts App,Air Products & Chemicals Inc,Materials
2021-02-19 10:09:03,1362705749995061249,"Akamai Technologies, Inc current quarter revenue growth YoY of 9.60% ranked 1488 out of 5480 companies in our datab… https://t.co/lvQk1NTA1S",Akamai Technologies Inc,Information Technology
2021-02-18 17:55:03,1362460636169568257,"https://t.co/1oV6rFFs7D  Amazing event! Thank you Dr. Anthony Maranto, Akamai University's Vice President who worke… https://t.co/2XfxeAIl6H",Akamai Technologies Inc,Information Technology
2021-02-18 14:56:19,1362415656247918594,Can Edge Computing Exist Without the Edge? Part 3: T - https://t.co/jYDEMsfEEd https://t.co/8YOEzIwSUi https://t.co/GHYDLuAtR1 #TekDaily,Akamai Technologies Inc,Information Technology
2021-02-18 10:12:52,1362344325514989570,"Akamai Technologies, Inc current quarter revenue growth YoY of 9.60% ranked 1488 out of 5480 companies in our datab… https://t.co/OIRc54GVUQ",Akamai Technologies Inc,Information Technology
2021-02-17 20:02:52,1362130415637712896,Barrick Gold $GOLD https://t.co/OncZZbyNxs - Warren Buffet #WarrenBuffett   was wrong on airlines #stocks and he wi… https://t.co/nDkuLDBzT1,Akamai Technologies Inc,Information Technology
2021-02-15 21:59:53,1361435085480865793,"$NOK 📫📭🗞📰🌎📱🖥📡Transparent Caching Market Continuous Excellent Growth 2021 | Nokia, ARA Networks Co., STRATACACHE,… https://t.co/mh4o4kHdcR",Akamai Technologies Inc,Information Technology
2021-02-15 11:48:02,1361281109049319428,"Transparent Caching Market Continuous Excellent Growth 2021 | Nokia, ARA Networks Co., STRATACACHE, Kollective Tech… https://t.co/U5ON4bAmJ4",Akamai Technologies Inc,Information Technology
2021-02-20 00:20:26,1362920010314833923,$ALK New Form 4 for Alaska Air Group IncFrom our Stock News Alerts App,Alaska Air Group Inc,Industrials
2021-02-20 00:19:50,1362919855503073281,"$ALK Alaska Air Group, Inc. Co Top stock up 178% from low. Close: 62.24 VolvsAvg: 1.23 Liq: $108M https://t.co/JLVkYJLo7Q",Alaska Air Group Inc,Industrials
2021-02-19 08:32:33,1362681467319554050,"During my internship at Alaska Air Group, Inc. last summer, I designed regenerative medicine",Alaska Air Group Inc,Industrials
2021-02-17 18:36:17,1362108625297297410,"Baby public relations manager attempts to start a Fight Club at Alaska Air Group, Inc. over the disappearence of a peek-a-boo partner",Alaska Air Group Inc,Industrials
